Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
18/04/2020; F2 0802; CALABACIN VERDE               ; 030; MURCIA              ; 000019240; 1,3; 1,6; 1
18/04/2020; F2 0802; CALABACIN VERDE               ; 040; SEGOVIA             ; 000003500; 1,3; 1,6; 1
18/04/2020; F2 0802; CALABACIN VERDE               ; 045; TOLEDO              ; 000005500; 1,3; 1,6; 1
18/04/2020; F2 0901; CALABAZAS VIOLIN              ; 028; MADRID              ; 000000211; 0,5; 0,95; 0,3
18/04/2020; F2 0901; CALABAZAS VIOLIN              ; 074; COSTA RICA          ; 000009765; 0,5; 0,95; 0,3
18/04/2020; F2 0903; CALABAZA O.V.                 ; 028; MADRID              ; 000000469; 0,6; 0,8; 0,4
18/04/2020; F2 0903; CALABAZA O.V.                 ; 074; COSTA RICA          ; 000021735; 0,6; 0,8; 0,4
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 003; ALICANTE            ; 000011020; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 013; CIUDAD REAL         ; 000015210; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 016; CUENCA              ; 000074790; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 028; MADRID              ; 000012330; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 040; SEGOVIA             ; 000002700; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 045; TOLEDO              ; 000029646; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 046; VALENCIA            ; 000015930; 0,35; 0,5; 0,25
18/04/2020; F2 1207; CEBOLLA GRANO DE ORO          ; 050; ZARAGOZA            ; 000008505; 0,35; 0,5; 0,25
18/04/2020; F2 1211; CEBOLLA MORADA                ; 003; ALICANTE            ; 000004653; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 013; CIUDAD REAL         ; 000006422; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 016; CUENCA              ; 000031578; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 028; MADRID              ; 000005206; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 040; SEGOVIA             ; 000001140; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 045; TOLEDO              ; 000012517; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 046; VALENCIA            ; 000006726; 0,6; 0,65; 0,38
18/04/2020; F2 1211; CEBOLLA MORADA                ; 050; ZARAGOZA            ; 000003591; 0,6; 0,65; 0,38
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 003; ALICANTE            ; 000002449; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 013; CIUDAD REAL         ; 000003380; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 016; CUENCA              ; 000016620; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 028; MADRID              ; 000002740; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 040; SEGOVIA             ; 000000600; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 045; TOLEDO              ; 000006588; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 046; VALENCIA            ; 000003540; 0,92; 1,29; 0,48
18/04/2020; F2 1212; CEBOLLA TIERNA                ; 050; ZARAGOZA            ; 000001890; 0,92; 1,29; 0,48
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 003; ALICANTE            ; 000004653; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 013; CIUDAD REAL         ; 000006422; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 016; CUENCA              ; 000031578; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 028; MADRID              ; 000005206; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 040; SEGOVIA             ; 000001140; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 045; TOLEDO              ; 000012517; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 046; VALENCIA            ; 000006726; 1,2; 1,3; 1
18/04/2020; F2 1213; CEBOLLA BLANCA DULCE          ; 050; ZARAGOZA            ; 000003591; 1,2; 1,3; 1
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 003; ALICANTE            ; 000001714; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 013; CIUDAD REAL         ; 000002366; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 016; CUENCA              ; 000011634; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 028; MADRID              ; 000001918; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 040; SEGOVIA             ; 000000420; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 045; TOLEDO              ; 000004612; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 046; VALENCIA            ; 000002478; 1; 1,1; 0,85
18/04/2020; F2 1214; CEBOLLA FRANCESA/ECHALOTE     ; 050; ZARAGOZA            ; 000001323; 1; 1,1; 0,85
18/04/2020; F2 1301; COLES-REPOLLO                 ; 003; ALICANTE            ; 000003280; 0,5; 0,7; 0,25
18/04/2020; F2 1301; COLES-REPOLLO                 ; 028; MADRID              ; 000000574; 0,5; 0,7; 0,25
18/04/2020; F2 1301; COLES-REPOLLO                 ; 030; MURCIA              ; 000042476; 0,5; 0,7; 0,25
18/04/2020; F2 1301; COLES-REPOLLO                 ; 041; SEVILLA             ; 000011644; 0,5; 0,7; 0,25
18/04/2020; F2 1301; COLES-REPOLLO                 ; 045; TOLEDO              ; 000000820; 0,5; 0,7; 0,25
18/04/2020; F2 1301; COLES-REPOLLO                 ; 046; VALENCIA            ; 000002296; 0,5; 0,7; 0,25
18/04/2020; F2 1304; COL CHINA                     ; 003; ALICANTE            ; 000000280; 1; 1; 1
18/04/2020; F2 1304; COL CHINA                     ; 028; MADRID              ; 000000049; 1; 1; 1
18/04/2020; F2 1304; COL CHINA                     ; 030; MURCIA              ; 000003626; 1; 1; 1
18/04/2020; F2 1304; COL CHINA                     ; 041; SEVILLA             ; 000000994; 1; 1; 1
18/04/2020; F2 1304; COL CHINA                     ; 045; TOLEDO              ; 000000070; 1; 1; 1
18/04/2020; F2 1304; COL CHINA                     ; 046; VALENCIA            ; 000000196; 1; 1; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 003; ALICANTE            ; 000000440; 1; 1,2; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 028; MADRID              ; 000000077; 1; 1,2; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 030; MURCIA              ; 000005698; 1; 1,2; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 041; SEVILLA             ; 000001562; 1; 1,2; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 045; TOLEDO              ; 000000110; 1; 1,2; 1
18/04/2020; F2 1306; COLES DE BRUSELAS             ; 046; VALENCIA            ; 000000308; 1; 1,2; 1
18/04/2020; F2 1401; COLIFLOR                      ; 004; ALMERIA             ; 000003000; 3; 3; 2,25
18/04/2020; F2 1401; COLIFLOR                      ; 030; MURCIA              ; 000012200; 3; 3; 2,25
18/04/2020; F2 1401; COLIFLOR                      ; 031; NAVARRA             ; 000019300; 3; 3; 2,25
18/04/2020; F2 1401; COLIFLOR                      ; 040; SEGOVIA             ; 000001000; 3; 3; 2,25
18/04/2020; F2 1401; COLIFLOR                      ; 045; TOLEDO              ; 000015880; 3; 3; 2,25
18/04/2020; F2 1501; CHAMPIÑON                     ; 002; ALBACETE            ; 000013200; 1,7; 2,25; 0,75
18/04/2020; F2 1501; CHAMPIÑON                     ; 016; CUENCA              ; 000018200; 1,7; 2,25; 0,75
18/04/2020; F2 1501; CHAMPIÑON                     ; 026; LA RIOJA            ; 000011220; 1,7; 2,25; 0,75
18/04/2020; F2 1701; ENDIBIA                       ; 026; LA RIOJA            ; 000006097; 0,39; 0,5; 0,36
18/04/2020; F2 1701; ENDIBIA                       ; 031; NAVARRA             ; 000006370; 0,39; 0,5; 0,36
18/04/2020; F2 1701; ENDIBIA                       ; 045; TOLEDO              ; 000001183; 0,39; 0,5; 0,36
18/04/2020; F2 1704; ACHICORIA                     ; 026; LA RIOJA            ; 000000603; 0,8; 1; 0,6
18/04/2020; F2 1704; ACHICORIA                     ; 031; NAVARRA             ; 000000630; 0,8; 1; 0,6
18/04/2020; F2 1704; ACHICORIA                     ; 045; TOLEDO              ; 000000117; 0,8; 1; 0,6
18/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 010; CACERES             ; 000000210; 8,5; 10; 7
18/04/2020; F2 1901; ESPARRAGOS BLANCOS            ; 019; GUADALAJARA         ; 000000052; 8,5; 10; 7
18/04/2020; F2 1902; ESPARRAGO VERDE               ; 010; CACERES             ; 000010290; 3,2; 5; 2,33
18/04/2020; F2 1902; ESPARRAGO VERDE               ; 019; GUADALAJARA         ; 000002548; 3,2; 5; 2,33
18/04/2020; F2 2101; GUISANTES                     ; 004; ALMERIA             ; 000000700; 2; 2,6; 1,2
18/04/2020; F2 2101; GUISANTES                     ; 018; GRANADA             ; 000001500; 2; 2,6; 1,2
18/04/2020; F2 2101; GUISANTES                     ; 029; MALAGA              ; 000008000; 2; 2,6; 1,2
18/04/2020; F2 2101; GUISANTES                     ; 030; MURCIA              ; 000006200; 2; 2,6; 1,2
18/04/2020; F2 2201; HABAS VERDES                  ; 003; ALICANTE            ; 000010600; 1,5; 2; 1
18/04/2020; F2 2201; HABAS VERDES                  ; 004; ALMERIA             ; 000000600; 1,5; 2; 1
18/04/2020; F2 2201; HABAS VERDES                  ; 018; GRANADA             ; 000002100; 1,5; 2; 1
18/04/2020; F2 2201; HABAS VERDES                  ; 029; MALAGA              ; 000005000; 1,5; 2; 1
18/04/2020; F2 2201; HABAS VERDES                  ; 045; TOLEDO              ; 000000150; 1,5; 2; 1
18/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 004; ALMERIA             ; 000000864; 4; 5; 3
18/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 040; SEGOVIA             ; 000000240; 4; 5; 3
18/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 041; SEVILLA             ; 000003552; 4; 5; 3
18/04/2020; F2 2302; JUDIAS VERDES GARRAFAL        ; 090; MARRUECOS           ; 000018254; 4; 5; 3
18/04/2020; F2 2304; JUDIA VERDE BOBY              ; 004; ALMERIA             ; 000000396; 2,7; 3,8; 1,6
18/04/2020; F2 2304; JUDIA VERDE BOBY              ; 040; SEGOVIA             ; 000000110; 2,7; 3,8; 1,6
18/04/2020; F2 2304; JUDIA VERDE BOBY              ; 041; SEVILLA             ; 000001628; 2,7; 3,8; 1,6
18/04/2020; F2 2304; JUDIA VERDE BOBY              ; 090; MARRUECOS           ; 000008367; 2,7; 3,8; 1,6
18/04/2020; F2 2308; JUDIA VERDE HELDA             ; 004; ALMERIA             ; 000002340; 1,9; 3; 1,5
18/04/2020; F2 2308; JUDIA VERDE HELDA             ; 040; SEGOVIA             ; 000000650; 1,9; 3; 1,5
18/04/2020; F2 2308; JUDIA VERDE HELDA             ; 041; SEVILLA             ; 000009620; 1,9; 3; 1,5
18/04/2020; F2 2308; JUDIA VERDE HELDA             ; 090; MARRUECOS           ; 000049439; 1,9; 3; 1,5
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 003; ALICANTE            ; 000001210; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 004; ALMERIA             ; 000004968; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 026; LA RIOJA            ; 000001175; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 030; MURCIA              ; 000014586; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 031; NAVARRA             ; 000003366; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 046; VALENCIA            ; 000002530; 0,47; 0,52; 0,42
18/04/2020; F2 2403; LECHUGAS ROMANAS              ; 069; PORTUGAL            ; 000007150; 0,47; 0,52; 0,42
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 003; ALICANTE            ; 000001815; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 004; ALMERIA             ; 000007451; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 026; LA RIOJA            ; 000001762; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 030; MURCIA              ; 000021879; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 031; NAVARRA             ; 000005049; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 046; VALENCIA            ; 000003795; 0,39; 0,47; 0,23
18/04/2020; F2 2404; LECHUGAS ICEBERG              ; 069; PORTUGAL            ; 000010725; 0,39; 0,47; 0,23
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 003; ALICANTE            ; 000000495; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 004; ALMERIA             ; 000002032; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 026; LA RIOJA            ; 000000481; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 030; MURCIA              ; 000005967; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 031; NAVARRA             ; 000001377; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 046; VALENCIA            ; 000001035; 0,47; 0,52; 0,41
18/04/2020; F2 2406; LECHUGA TROCADERO             ; 069; PORTUGAL            ; 000002925; 0,47; 0,52; 0,41
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 003; ALICANTE            ; 000000715; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 004; ALMERIA             ; 000002935; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 026; LA RIOJA            ; 000000694; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 030; MURCIA              ; 000008619; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 031; NAVARRA             ; 000001989; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 046; VALENCIA            ; 000001495; 0,44; 0,52; 0,39
18/04/2020; F2 2407; LECHUGA HOJA DE ROBLE         ; 069; PORTUGAL            ; 000004225; 0,44; 0,52; 0,39
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 003; ALICANTE            ; 000001045; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 004; ALMERIA             ; 000004290; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 026; LA RIOJA            ; 000001015; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 030; MURCIA              ; 000012597; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 031; NAVARRA             ; 000002907; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 046; VALENCIA            ; 000002185; 0,35; 0,52; 0,23
18/04/2020; F2 2408; LECHUGA BATAVIA               ; 069; PORTUGAL            ; 000006175; 0,35; 0,52; 0,23
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 003; ALICANTE            ; 000000220; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 004; ALMERIA             ; 000000903; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 026; LA RIOJA            ; 000000214; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 030; MURCIA              ; 000002652; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 031; NAVARRA             ; 000000612; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 046; VALENCIA            ; 000000460; 0,57; 0,62; 0,45
18/04/2020; F2 2409; LECHUGA LOLLO ROSSO           ; 069; PORTUGAL            ; 000001300; 0,57; 0,62; 0,45
18/04/2020; F2 2501; COL LOMBARDA                  ; 040; SEGOVIA             ; 000001000; 0,5; 0,65; 0,4
18/04/2020; F2 2501; COL LOMBARDA                  ; 046; VALENCIA            ; 000001400; 0,5; 0,65; 0,4
18/04/2020; F2 2601; NABOS                         ; 003; ALICANTE            ; 000002000; 0,75; 0,83; 0,7
18/04/2020; F2 2601; NABOS                         ; 011; CADIZ               ; 000003000; 0,75; 0,83; 0,7
18/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 004; ALMERIA             ; 000014480; 0,7; 1,1; 0,5
18/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 029; MALAGA              ; 000001000; 0,7; 1,1; 0,5
18/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 030; MURCIA              ; 000012000; 0,7; 1,1; 0,5
18/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 040; SEGOVIA             ; 000002000; 0,7; 1,1; 0,5
18/04/2020; F2 2802; PEPINO CORTO TIPO ESPAÑOL     ; 045; TOLEDO              ; 000005000; 0,7; 1,1; 0,5
18/04/2020; F2 2901; PEREJIL                       ; 030; MURCIA              ; 000005500; 0,5; 0,8; 0,5
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 004; ALMERIA             ; 000032622; 2; 2,4; 1
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 018; GRANADA             ; 000006188; 2; 2,4; 1
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 029; MALAGA              ; 000003400; 2; 2,4; 1
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 030; MURCIA              ; 000016610; 2; 2,4; 1
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 041; SEVILLA             ; 000006970; 2; 2,4; 1
18/04/2020; F2 3001; PIMIENTO VERDE ITALIANO       ; 090; MARRUECOS           ; 000003196; 2; 2,4; 1
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 004; ALMERIA             ; 000026865; 1,8; 2,9; 1,5
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 018; GRANADA             ; 000005096; 1,8; 2,9; 1,5
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 029; MALAGA              ; 000002800; 1,8; 2,9; 1,5
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 030; MURCIA              ; 000013679; 1,8; 2,9; 1,5
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 041; SEVILLA             ; 000005740; 1,8; 2,9; 1,5
18/04/2020; F2 3003; PIMIENTOS ROJOS               ; 090; MARRUECOS           ; 000002632; 1,8; 2,9; 1,5
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 004; ALMERIA             ; 000013433; 1; 2; 1
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 018; GRANADA             ; 000002548; 1; 2; 1
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 029; MALAGA              ; 000001400; 1; 2; 1
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 030; MURCIA              ; 000006839; 1; 2; 1
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 041; SEVILLA             ; 000002870; 1; 2; 1
18/04/2020; F2 3004; PIMIENTO DE PADRON            ; 090; MARRUECOS           ; 000001316; 1; 2; 1
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 004; ALMERIA             ; 000023028; 2; 2,35; 2
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 018; GRANADA             ; 000004368; 2; 2,35; 2
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 029; MALAGA              ; 000002400; 2; 2,35; 2
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 030; MURCIA              ; 000011725; 2; 2,35; 2
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 041; SEVILLA             ; 000004920; 2; 2,35; 2
18/04/2020; F2 3008; PIMIENTOS LAMUYOS             ; 090; MARRUECOS           ; 000002256; 2; 2,35; 2
18/04/2020; F2 3101; PUERROS                       ; 004; ALMERIA             ; 000023900; 0,8; 1,2; 0,75
18/04/2020; F2 3101; PUERROS                       ; 010; CACERES             ; 000006000; 0,8; 1,2; 0,75
18/04/2020; F2 3101; PUERROS                       ; 011; CADIZ               ; 000008000; 0,8; 1,2; 0,75
18/04/2020; F2 3101; PUERROS                       ; 040; SEGOVIA             ; 000015650; 0,8; 1,2; 0,75
18/04/2020; F2 3101; PUERROS                       ; 045; TOLEDO              ; 000010400; 0,8; 1,2; 0,75
18/04/2020; F2 3201; RABANILLAS                    ; 040; SEGOVIA             ; 000006000; 0; 0; 0
18/04/2020; F2 3501; SETAS DE CULTIVO              ; 002; ALBACETE            ; 000003300; 2; 2; 0,75
18/04/2020; F2 3501; SETAS DE CULTIVO              ; 016; CUENCA              ; 000003740; 2; 2; 0,75
18/04/2020; F2 3504; SETA SHII-TAKE                ; 002; ALBACETE            ; 000002700; 5; 5; 4,5
18/04/2020; F2 3504; SETA SHII-TAKE                ; 016; CUENCA              ; 000003060; 5; 5; 4,5
18/04/2020; F2 3601; TOMATE RAF                    ; 003; ALICANTE            ; 000001431; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 004; ALMERIA             ; 000037061; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 018; GRANADA             ; 000007520; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 029; MALAGA              ; 000002857; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 030; MURCIA              ; 000016520; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 041; SEVILLA             ; 000000360; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 046; VALENCIA            ; 000001890; 3,5; 5,5; 1,2
18/04/2020; F2 3601; TOMATE RAF                    ; 069; PORTUGAL            ; 000004824; 3,5; 5,5; 1,2
18/04/2020; F2 3603; TOMATE PERA                   ; 003; ALICANTE            ; 000001749; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 004; ALMERIA             ; 000045296; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 018; GRANADA             ; 000009191; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 029; MALAGA              ; 000003491; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 030; MURCIA              ; 000020192; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 041; SEVILLA             ; 000000440; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 046; VALENCIA            ; 000002310; 1,2; 1,3; 0,8
18/04/2020; F2 3603; TOMATE PERA                   ; 069; PORTUGAL            ; 000005896; 1,2; 1,3; 0,8
18/04/2020; F2 3607; TOMATE MAZARRON               ; 003; ALICANTE            ; 000003339; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 004; ALMERIA             ; 000086475; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 018; GRANADA             ; 000017547; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 029; MALAGA              ; 000006665; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 030; MURCIA              ; 000038548; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 041; SEVILLA             ; 000000840; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 046; VALENCIA            ; 000004410; 1,7; 2,2; 1,4
18/04/2020; F2 3607; TOMATE MAZARRON               ; 069; PORTUGAL            ; 000011256; 1,7; 2,2; 1,4
18/04/2020; F2 3613; TOMATE DANIELA                ; 003; ALICANTE            ; 000003339; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 004; ALMERIA             ; 000086475; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 018; GRANADA             ; 000017547; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 029; MALAGA              ; 000006665; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 030; MURCIA              ; 000038548; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 041; SEVILLA             ; 000000840; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 046; VALENCIA            ; 000004410; 1,4; 1,6; 1
18/04/2020; F2 3613; TOMATE DANIELA                ; 069; PORTUGAL            ; 000011256; 1,4; 1,6; 1
18/04/2020; F2 3614; TOMATE EN RAMA                ; 003; ALICANTE            ; 000002703; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 004; ALMERIA             ; 000070004; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 018; GRANADA             ; 000014205; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 029; MALAGA              ; 000005396; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 030; MURCIA              ; 000031205; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 041; SEVILLA             ; 000000680; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 046; VALENCIA            ; 000003570; 1,6; 1,7; 1,3
18/04/2020; F2 3614; TOMATE EN RAMA                ; 069; PORTUGAL            ; 000009112; 1,6; 1,7; 1,3
18/04/2020; F2 3616; TOMATE CHERRY                 ; 003; ALICANTE            ; 000001431; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 004; ALMERIA             ; 000037061; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 018; GRANADA             ; 000007520; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 029; MALAGA              ; 000002857; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 030; MURCIA              ; 000016520; 2,5; 3,75; 1
18/04/2020; F2 3616; TOMATE CHERRY                 ; 041; SEVILLA             ; 000000360; 2,5; 3,75; 1
